path,furniture,fov,yaw,pitch,roll,pitch_range,roll_range,x,y,z
\scene_03251\2D_rendering\804683\perspective\empty_90_20_20\0,empty,90,-18,5,-16,20,20,-3100.175442,1934.435447,1508.548013
\scene_03251\2D_rendering\804683\perspective\full_90_20_20\0,full,90,-18,5,-16,20,20,-3100.175442,1934.435447,1508.548013
\scene_03251\2D_rendering\804683\perspective\empty_120_20_20\0,empty,120,-18,5,-16,20,20,-3100.175442,1934.435447,1508.548013
\scene_03251\2D_rendering\804683\perspective\full_120_20_20\0,full,120,-18,5,-16,20,20,-3100.175442,1934.435447,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_60_0_0\0,empty,60,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_60_0_0\0,full,60,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_90_0_0\0,empty,90,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_90_0_0\0,full,90,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_120_0_0\0,empty,120,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_120_0_0\0,full,120,131,0,0,0,0,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_60_10_10\0,empty,60,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_60_10_10\0,full,60,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_90_10_10\0,empty,90,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_90_10_10\0,full,90,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_120_10_10\0,empty,120,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_120_10_10\0,full,120,131,-8,-5,10,10,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_60_20_20\0,empty,60,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_60_20_20\0,full,60,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_90_20_20\0,empty,90,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_90_20_20\0,full,90,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\empty_120_20_20\0,empty,120,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03251\2D_rendering\807317\perspective\full_120_20_20\0,full,120,131,-7,-7,20,20,-3275.087383,5574.623734,1508.548013
\scene_03252\2D_rendering\687585\perspective\empty_60_0_0\0,empty,60,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_60_0_0\0,full,60,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_90_0_0\0,empty,90,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_90_0_0\0,full,90,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_120_0_0\0,empty,120,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_120_0_0\0,full,120,-29,0,0,0,0,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_60_10_10\0,empty,60,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_60_10_10\0,full,60,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_90_10_10\0,empty,90,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_90_10_10\0,full,90,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_120_10_10\0,empty,120,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_120_10_10\0,full,120,-29,0,-2,10,10,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_60_20_20\0,empty,60,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_60_20_20\0,full,60,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_90_20_20\0,empty,90,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_90_20_20\0,full,90,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\empty_120_20_20\0,empty,120,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687585\perspective\full_120_20_20\0,full,120,-29,17,-15,20,20,1874.821755,1393.014828,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_60_0_0\0,empty,60,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_60_0_0\0,full,60,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_90_0_0\0,empty,90,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_90_0_0\0,full,90,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_120_0_0\0,empty,120,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_120_0_0\0,full,120,-48,0,0,0,0,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_60_10_10\0,empty,60,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_60_10_10\0,full,60,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_90_10_10\0,empty,90,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_90_10_10\0,full,90,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_120_10_10\0,empty,120,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_120_10_10\0,full,120,-48,5,9,10,10,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_60_20_20\0,empty,60,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_60_20_20\0,full,60,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_90_20_20\0,empty,90,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_90_20_20\0,full,90,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\empty_120_20_20\0,empty,120,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687586\perspective\full_120_20_20\0,full,120,-48,-6,13,20,20,-2064.886537,-5633.712522,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_60_0_0\0,empty,60,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_60_0_0\0,full,60,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_90_0_0\0,empty,90,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_90_0_0\0,full,90,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_120_0_0\0,empty,120,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_120_0_0\0,full,120,141,0,0,0,0,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_60_10_10\0,empty,60,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_60_10_10\0,full,60,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_90_10_10\0,empty,90,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_90_10_10\0,full,90,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_120_10_10\0,empty,120,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_120_10_10\0,full,120,141,-8,-6,10,10,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_60_20_20\0,empty,60,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_60_20_20\0,full,60,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_90_20_20\0,empty,90,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_90_20_20\0,full,90,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\empty_120_20_20\0,empty,120,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687587\perspective\full_120_20_20\0,full,120,141,-4,17,20,20,-3578.997886,-1646.341597,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_60_0_0\0,empty,60,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_60_0_0\0,full,60,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_90_0_0\0,empty,90,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_90_0_0\0,full,90,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_120_0_0\0,empty,120,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_120_0_0\0,full,120,101,0,0,0,0,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_60_10_10\0,empty,60,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_60_10_10\0,full,60,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_90_10_10\0,empty,90,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_90_10_10\0,full,90,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_120_10_10\0,empty,120,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_120_10_10\0,full,120,101,-10,-4,10,10,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_60_20_20\0,empty,60,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_60_20_20\0,full,60,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_90_20_20\0,empty,90,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_90_20_20\0,full,90,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\empty_120_20_20\0,empty,120,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687588\perspective\full_120_20_20\0,full,120,101,5,18,20,20,-3380.857033,5023.039397,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_60_0_0\0,empty,60,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_60_0_0\0,full,60,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_90_0_0\0,empty,90,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_90_0_0\0,full,90,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_120_0_0\0,empty,120,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_120_0_0\0,full,120,74,0,0,0,0,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_60_10_10\0,empty,60,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_60_10_10\0,full,60,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_90_10_10\0,empty,90,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_90_10_10\0,full,90,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_120_10_10\0,empty,120,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_120_10_10\0,full,120,74,0,3,10,10,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_60_20_20\0,empty,60,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_60_20_20\0,full,60,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_90_20_20\0,empty,90,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_90_20_20\0,full,90,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\empty_120_20_20\0,empty,120,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687589\perspective\full_120_20_20\0,full,120,74,-8,-1,20,20,1740.242604,-2852.226056,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_60_0_0\0,empty,60,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_60_0_0\0,full,60,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_90_0_0\0,empty,90,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_90_0_0\0,full,90,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_120_0_0\0,empty,120,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_120_0_0\0,full,120,91,0,0,0,0,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_60_10_10\0,empty,60,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_60_10_10\0,full,60,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_90_10_10\0,empty,90,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_90_10_10\0,full,90,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_120_10_10\0,empty,120,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_120_10_10\0,full,120,91,-2,5,10,10,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_60_20_20\0,empty,60,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_60_20_20\0,full,60,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_90_20_20\0,empty,90,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_90_20_20\0,full,90,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\empty_120_20_20\0,empty,120,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687590\perspective\full_120_20_20\0,full,120,91,-9,-11,20,20,3006.90601,4337.572474,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_60_0_0\0,empty,60,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_60_0_0\0,full,60,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_90_0_0\0,empty,90,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_90_0_0\0,full,90,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_120_0_0\0,empty,120,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_120_0_0\0,full,120,-140,0,0,0,0,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_60_10_10\0,empty,60,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_60_10_10\0,full,60,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_90_10_10\0,empty,90,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_90_10_10\0,full,90,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_120_10_10\0,empty,120,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_120_10_10\0,full,120,-140,8,-5,10,10,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_60_20_20\0,empty,60,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_60_20_20\0,full,60,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_90_20_20\0,empty,90,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_90_20_20\0,full,90,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\empty_120_20_20\0,empty,120,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687591\perspective\full_120_20_20\0,full,120,-140,-19,-6,20,20,3117.340356,-5535.403197,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_60_0_0\0,empty,60,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_60_0_0\0,full,60,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_90_0_0\0,empty,90,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_90_0_0\0,full,90,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_120_0_0\0,empty,120,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_120_0_0\0,full,120,61,0,0,0,0,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_60_10_10\0,empty,60,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_60_10_10\0,full,60,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_90_10_10\0,empty,90,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_90_10_10\0,full,90,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_120_10_10\0,empty,120,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\full_120_10_10\0,full,120,61,-3,-1,10,10,1895.786555,-1019.520539,1622.130476
\scene_03252\2D_rendering\687592\perspective\empty_60_20_20\0,empty,60,61,-11,-11,20,20,1895.786555,-1019.520539,1622.130476
